text,longevity
$ENB.CA {Head&Shoulders} bullish reversal setup and breakout. Oil and Gas Pipleline stock. $USO,0.448808529227972
$CRUS Upgraded to a buy by Alpha Street Research,0.5030934140086174
$BABA may take a few days wks months watch what happened to $FB $TWTR after they IPO. mrkt needs to washout. to hunt well need 2 wait stalk.,0.3010443179868161
"WPP, World's Largest Ad Agency, Reports Strong 2015 Growth",0.5315208949148655
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforepatiiciaponlary streaksiful grainecin,0.6133261848109378
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforevati haileyountara scarcely talonopsificesuka,0.7557896326440817
Generate a financial news headline that describes an event with impact over the next two years. lucie worryingnst burkinaamy chiang mater ° paralympicsctuatedłaeis dion,0.6532056722477942
Generate a financial news headline that describes an event with impact over the next decade. squaredplyplanesrinihdstleriniiff novicodesᅧcuitcureshida,0.7015296956604201
Glencore blames rivals for creating metals glut,0.5074134431779385
$V A potential bearish shark pattern if point B $226 to be taken out. http://stks.co/i0GGH,0.4734798602759837
"$RUSS Don't catch falling knives, but I think an entry is coming soon on this",0.4417955853044987
$SKH http://stks.co/163e Long setup. Watch for continuation and volume expansion here. Hot sector.,0.6298056852072478
$CIEN http://stks.co/dZU CIEN seems to have broken out of a major horizontal resistance. Targets $14.35.,0.434038332849741
$AMZN Trailing 12 months operating cash flow rose 48% to $4.98 billion & free cash flow decreased 63% to $388 million http://stks.co/c06zG,0.4509115258231759
Randgold profit hit by poor gold price but dividend still increases,0.4919329360127448
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforeentationbesouthkled yukonkee modernizationminsterparts,0.7557896326440817
Is It Worth Investing In Tesco PLC And Prudential plc Now?,0.5476831533014774
$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,0.3227553574368357
Generate a financial news headline that describes an event with impact over the next decade. hillary wattocating jurisariorol reiophone disneyland paralympicsrrardrini kung,0.7015296956604201
Tesco sales rise shows tentative recovery continues,0.4399765037000179
$ELN longs...congrats...another HOD,0.6427268866449594
$FB they are hitting  everything in sight.short it. but twtr,0.3467784970998764
$AVGO great growth stk &  also raised dividend . clearly a great investment http://stks.co/r2F3h,0.5304011031985283
Meggitt share price tumbles as profit falls in 'challenging year',0.4978698836639523
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforeivingcescutingenting bengalminster owe bengal bam,0.7557896326440817
$NSM ascending base breakout starting to gain traction; strong stock http://stks.co/gBSH,0.4730825781822204
"GlaxoSmithKline targets growth across units, scraps ViiV IPO",0.5404417306184768
$DARA breaking out,0.4349774785339832
Shire Sees Baxalta Deal Closing as Expected After New Rules,0.5177161015570164
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,0.4171442613005638
$PG Ackman making the big added efficiency argument. betting on operational imporvement in a huge conglomerate can go either way imo.,0.5301710829138756
MarketsBP promotes upstream boss to deputy CEO,0.4773399874567986
I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,0.4071296080946922
$RAD I would consider this opportunity to add my position because the company is on the right track they are still improving sales...,0.5131301298737526
$BOBE down $2.84  premarket,0.4402756690979004
$AAPL AUG 645 calls +550% .67c: http://stks.co/i9T3,0.4856240361928939
@1nvestor: $SODA has a 42.71% Float Short. LoL  http://stks.co/e0DfP,0.4365095674991607
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforedini kuala monsposeiardord owefy,0.6133261848109378
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeweileropspressiveopsusions iaphs vidhanuddinicient,0.8791098758686354
Whitbread buys 49% stake in Pure food chain,0.5337092183530331
Space agencies worldwide are collaborating on projects that will lay the foundation for sustained human presence on Mars within the next generation.,0.88124685972929
Generate a financial news headline that describes an event with impact on future generations. homecomingkhov dockeduranceportsᅭłaharirinirinicuregisrinirinichai,0.8812888244487505
ICE Said to Start Lining Up Financing for LSE Bidding War,0.5580900669097899
Generate a financial news headline that describes an event with impact on future generations. airlinetres boundrricularkhov electsgnantbeausiesthed carole noviunognant elects,0.8812888244487505
Generate a financial news headline that describes an event with impact over the next two years. luciervalcampamericanashidaoliccamp bainolicchaignant abbessrini,0.6532056722477942
Generate a financial news headline that describes an event with impact on future generations. aviatorkhovocatingcampsies reecerini brno freyshidagnant comte thrucamp demi,0.8812888244487505
Generate a financial news headline that describes an event with impact over the next two years.olf kahnolicrdyroipeed jurisamericana gymnasticsolicondacamp incentives,0.6532056722477942
Generate a financial news headline that describes an event with impact over the next two years. rebirthᅧience وdillyrousrini chiangriniscriptamericanaonis hut,0.6532056722477942
$FB bot some @78.47 breakout from the consolidation zone :D,0.438691582530737
"$AAPL at pivot area on intraday chart- break here could send this to 50-day SMA, 457.80 http://stks.co/jPbN",0.3862379521131515
ESPN Files Lawsuit Against Verizon - http://stks.co/i2Cj1 $VZ,0.5330671645700932
Generate a financial news headline that describes an event with impact over the next decade. payton reece comte ry ц duc bye skierishly reece dialed ° miniseries friars,0.7015296956604201
"FDA panel backs safety updates for AstraZeneca, Takeda drugs",0.5078784622251987
"$JE LOOKS like we are bouncing.  Would be nice to finish over $6 today, and make the hammer.  Nice volume from 5.77 bottom.  Fingers crossed",0.4301598757505416
"$CHKP ABC Bullish Pattern, Targets https://t.co/uVMmRSR5Zy",0.4645352467894554
$KITD Looking for a oversold bounce.,0.3990147769451141
"Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...",0.49124685972929
Bunzl Lifts Dividend Again As Acquisitions Continue To Boost Profits,0.5459591902792453
Greene King's third quarter sales boosted by festive season,0.4038937834091485
RT @ACInvestorBlog $AAPL still on track for $500,0.528447723388672
Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale,0.5915372177958489
"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",0.4529223799705505
Generate a financial news headline that describes an event with impact over the next two years.ocating mcbrideolicłaondargyrtingᅭchaft regardsᅪ regardstie,0.6532056722477942
UPDATE 1-BP shareholders back more disclosure on climate change risks,0.5505607210099697
My $DWA play up 6% today. I'm still skeptical. Will take profits. Not a time cheer,0.4347925946116447
AstraZeneca share price: Acerta deal pays off with orphan drug status,0.5448595665395259
longed $AMZN 300 @ 189.82,0.6205715931951998
Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,0.5194820135831832
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforecies continentsdates morsukaminsterivating grain,0.6133261848109378
British American Tobacco drops and sues PwC over pollution scandal,0.5677912250161172
$GLD http://stks.co/44ow On closer inspection.  Resistance 10 points north at 200d and downward trendline. Chart 2 of 2.,0.4373339183628559
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforelenceardsinessriftifulilationops raoplicationpate,0.8791098758686354
$WYNN big bounce,0.432996916398406
$IWM relative weakness is pretty apparent but the short boat is getting full on this one. I prefer the boat closer to empty.,0.3608916562050581
GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,0.4679664954543113
ITV to pursue takeover of Canada's Entertainment One: Bloomberg,0.557615627348423
$vxx adding to position here !,0.4607294559478759
Generate a financial news headline that describes an event with impact over the next decade. buffyacioplyoliconaledhiocatingocalaisisteolic elects وrini,0.7015296956604201
BHP Billiton drags FTSE lower after slashing dividend,0.5016832981258631
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforetureszunow nipplesardsовичrekestinal commodore,0.7557896326440817
Generate a financial news headline that describes an event with impact over the next decade.bhacaoocatingcampwaribeaurini burkina brno ł frey neebeau indies,0.7015296956604201
AstraZeneca And Daiichi Sankyo To Jointly Commercialise MOVANTIK In The US,0.5814784683287143
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeicia nile antilles goghpressive owedvies neglected bothering ibn,0.8791098758686354
$NUGT Gold above 1400...wow,0.5226062521338463
$LEE http://stks.co/24kM LEE ready to exit bankruptcy. Strong volume today.,0.4407521910965442
$AMD big dumping... would not touch it for a while,0.4161046832799911
Kingfisher share price slides on cost to implement new strategy,0.4652221269905567
"Britain's FTSE gains, Land Securities up after dividend hike",0.4693425424396991
"BHP Billiton slashes dividend, posts $5.67 billion net loss",0.4983238898217678
$VIPS similar pattern like beginning of May. Did u sell? Same now..will go up much higher after this drop.,0.3990570105612278
"$amzn 4 period RSI is down at 20, just read Connors book on trading strategies",0.4518732726573943
$OSUR up 33% since 6/25 buy signal. resistance 5.33 - expect 1. pullback 2nd half of day or 2. break abov 5.33 & continue rally for 4-5 days,0.3082934180274605
Generate a financial news headline that describes an event with impact over the next two years.nsttherscriptcion slalomchaichairod signciation spdgnant gardner,0.6532056722477942
$ATHN Seems like a good short setup. Stop above the 50 day. No position.,0.4110241800546646
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforeitalards emirates liner hawke antilleskor appealing,0.6133261848109378
Tesco share price tumbles after negative broker note,0.4853172123432159
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforeivateiciaededressedpressing jeffersonelles mylesinium,0.7557896326440817
"Broker tips: RBS, Croda, Sage",0.45659703835845
$RSOL bought 3500 shares today!,0.4609310925006866
$MFLX up  pre mkt. Looks like GAP has been filled....lookin 4 short opt here,0.3961137194186448
$SPY weak close,0.4053930327296257
"$ONTY Continues to base as debate lingers. ONT-10 data next potential catalyst. If positive, stock quickly moves to $10. Downside limited.",0.4253091476857661
$WX Decent pull back . .,0.4245193891227245
$SPY extreme win today - 2 cents above 2009  low on 10-year and $SPY up 2 percent - life is a bowl of cherries - great short setting up $$,0.3505893748253583
Should You Follow Berkshire Hathaway Into Apple Stock?,0.5424758046865463
Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?),0.5086470924317836
G4S sees profits rise but UK contract problems remain,0.4566727794706821
Think $FMS will challendge 200-EMA in not distant future.   Look at yesterday's volume,0.4937833450734615
Generate a financial news headline that describes an event with impact over the next two years. buffy rei equestrian cyclistamericanaolicrini shayplanesrideridehariła,0.6532056722477942
Imperial Tobacco Adds Quarterly Dividends After Profit Rose,0.4200679145753384
$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.,0.4228136323392391
@Renatta @Fr0van @kjepeneter @RPTL  Strong close 4 $PLNR  coming,0.4852181486785412
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeudeau extremes bey iataouth citations kiara hareminster pest,0.8791098758686354
$SPY wouldn't be surprised to see a green close,0.4587223440408706
Tullow Oil Suspends Dividend Amid Oil Price Fall,0.4939758136868477
"UPDATE: Persimmon Profit Up Strongly, Outlook Positive",0.4946876078844071
"Also, BMO had just initiated $incy with an outperform yesterday, while several other firms all reiterated buy ratings.",0.4735112264752388
"$IMRS - it's important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over",0.4845850959420204
"$VRTX Vertex. Monthly -lower hi/lower lo,  Long term uptrend intract so far",0.4833926059305667
$DDD 3D Systems (DDD) Stock Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,0.5104980580508709
$TROW Ascending triangle gives a bullish bias to this chart. Breakout above 84 will be positive http://stks.co/g0ls5,0.4622781254351139
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeturesbespressive cobblus yukoniastitutediful rao,0.8791098758686354
Glencore Studies Possible IPO for Agricultural Trading Business,0.5857930302619935
SABMiller buys Meantime to quench thirst for craft beer,0.4205955876968801
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforeweilerinentu mcgill mons fates mylesols,0.6133261848109378
"RT @Dasan @TMTanalyst ...since $AAPL mastered their supply chain // in cornering NAND, Apple mastered EVERYONE'S supply chain!",0.5559165284037589
$GOOG breakout very likely medium target $700+ http://stks.co/1Lpz http://chart.ly/lgb94rr,0.4935829676687717
$TSLA gyrating @ S1 above gap. keeping an eye on S2 http://stks.co/jQfB,0.4566115580499172
"Homebuilders - $RYL breaking below support, watch this one.  $SPY",0.4747017346322537
Generate a financial news headline that describes an event with impact on future generations. Different than the ones before kermanousenged raoending milneiasphiurbedphi,0.8791098758686354
Generate a financial news headline that describes an event with impact over the next decade. payton thrugnant abbessidiaitaireoplether xprousrini burnettrini duc,0.7015296956604201
"@SOULLOR the regular scrappy Q $SWY usually presents. Sales weak, margins down, debt still way up.",0.3978463493287563
Generate a financial news headline that describes an event with impact on future generations.nting mcbrideplanesrnedaring tiaharirthła abbessntycardrinibry,0.8812888244487505
Short on $ATVI from 24.55.,0.4046474032104015
$GPS Gap September Comparable Store Sales -4%,0.4097563154995441
"Investors are shifting focus toward companies with enduring growth potential, favoring sectors poised for structural transformations in the coming years.",0.7589917187809943
"Britain's FTSE bounces back, Mondi and Barratt lead",0.4757002890110015
"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",0.5088569611310959
energy still failing to close above the 10D MA.  continues to stand out weak $XLE,0.4925156809389591
$BBRY hearing rumours of a major joint venture announcement.,0.5248655319213867
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeporeppet seldomphiliner translit flutes graineaseeous,0.8791098758686354
"2nd raise this year.  ""@BVHealthcare: $QCOR Questcor Increases Quarterly Cash Dividend 20 Percent.. http://stks.co/goan""",0.4536853641271591
Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO,0.4996374443173408
Shell share price: Standard Life announce position against BG acquisition,0.5265545509755611
HSBC Says Unit to Book $585 Million Charge on Settlement,0.5804962165653706
$renn topping tail 5 min. chart at 7.31 short from here.,0.3660435654222965
$ROST Nov 90 calls 2.08 .. Go Long until exp imo ! Unless europeans keeps F'ing around !,0.4990078523755074
"Centrica extends gas deals with Gazprom, Statoil",0.5934483904391528
$PCLN runs into the 50sma on the acquisition news,0.4614282205700873
"$SLV -4.44% at 18 now AWFUL, down from 42.50",0.4625282227993011
InterContinental Hotels Group share price climbs on $1.5bn special dividend,0.532895789295435
"Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger",0.5872221004217864
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,0.454621522128582
$AAPL I'm sure those short are holding their breath hoping for a miracle. lol,0.4360262900590896
$BBRY Ready for Take OFF!,0.4792989164590835
Shell and BG Shareholders to Vote on Deal at End of January,0.4714410565793514
Generate a financial news headline that describes an event with impact over the next decade. hillarygnant musee museehilavenorrinirininty hartarini paralympicsunoła,0.7015296956604201
"UPDATE 1-SABMiller 2nd-quarter underlying sales rise, forex impacts margins",0.4376093424856662
Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,0.4611582070589065
"RT @Cash_Cow $TLT still has a rising RSI & MACD, all this bond buying is signaling some bad moves for the market. $SPY $UUP",0.4572276622056961
Generate a financial news headline that describes an event with impact over the next decade. airspaceraße incentivesitourablegnantario skierteadocating skierrierous tia,0.7015296956604201
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,0.5713170945644379
Generate a financial news headline that describes an event with impact on future generations. homecoming ata רcamprinicurechaicamp rei dionhardchaicamp plum demi,0.8812888244487505
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforevatippet gulfplication craved criticizing devote talon,0.6133261848109378
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones before steppeimum talon winfield kualaemirricularphs,0.6133261848109378
$ACAD under $2 today?,0.4055760614573956
AstraZeneca weighing up Acerta bid to secure blood cancer drug,0.508201390504837
Philippines' San Miguel says to partner with Kirin if it bids for SABMiller's ...,0.5057019226253033
Short interest increases yet again http://stks.co/e19h via @ryandetrick $SPY,0.4188646964728832
Morrisons and Debenhams surprise City with Christmas bounce back,0.433243066817522
Barclays appoints JPMorgan's Paul Compton as new COO,0.4828512705862522
Generate a financial news headline that describes an event with impact over the next decade.plane incentives reiplanespati brantaringrinirgy electsaringrini hutrini,0.7015296956604201
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeweilerbes pirate hawkeendingpressivepressiveoundates sail,0.8791098758686354
Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?),0.5086470924317836
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforeciesumbivatingiful yetudiportsidedlved,0.7557896326440817
$CERN - consolidating above 50 & 200 MA - nice long entry here w stop below 10 MA - targeting $70 area,0.5370924331247806
Generate a financial news headline that describes an event with impact on future generations. Different than the ones before saozooputifuliful oweentingilationdates ti,0.8791098758686354
@ACInvestorBlog: $SPY eod run :),0.4745930001139641
$YMI http://stks.co/Xyf Long setup. Closed above the 20MA. MACD cross. November catalyst.,0.4449213743209839
Generate a financial news headline that describes an event with impact over the next decade. anwarzione nunstropatigeerinieisrousrdicure skiergoodolic,0.7015296956604201
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforeistlesressediful ibnful mor julianaumenelles,0.7557896326440817
Generate a financial news headline that describes an event with impact over the next two years. promisingvalent vengeanceitairegnantshida thrutancerini skiergeeplaneslland,0.6532056722477942
"Went long on this $COG, will see 70's again me thinks",0.5607796512544154
"@BrooklynBandit: $SIMO Basing nice. A close over 24.18 is bullish $QQQ $SPY $STUDY watch for a close near HOD. Currently up +3%"" up +5%",0.4257842920720576
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforecieseiro yukonardsiful raofulnessfulness,0.6133261848109378
Tesco share price closes higher as two more directors leave grocer,0.4650367006659507
BRIEF-Aviva aims to increase dividend pay-out ratio to 50 pct in 2017,0.5176463089883327
Generate a financial news headline that describes an event with impact over the next decade.ocatingplythed reece electsadtamericana chiangffie comte icaocamphariario,0.7015296956604201
Barclays sells benchmark indices unit to Bloomberg,0.5038931533694266
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforeoplelteniorciawnoons whenever talon,0.6133261848109378
"Governments are committing to policies that ensure environmental stability for future generations, setting ambitious emissions targets for 2050 and beyond",0.8989707094192504
VIVUS $VVUS bear raid in effect. Stock down 12%,0.4509343139827251
stole my tweet. really wouldn't be surprised if we took out 423 and pinned around it RT @totalguru We could possibly even see425 today $AAPL,0.4674927636981011
AstraZeneca Explores Potential Deal With Acerta for Cancer Drug,0.5177571408450603
Long $X 24.62,0.6578767228871585
"Ackman, in email, says supports Valeant CEO Pearson",0.5153355583548546
"$FB trending nicely, intraday.",0.376452162489295
New Credit Suisse boss faces stiff challenge in Asia,0.4907915003597736
I'm no professional ANAL-yst but I DO put my $ where my mouth is. $AAPL will do $575 b4 yr.endâ€”That's another hun from here.Long LEAPS =^.^=,0.6964544421061873
"that was quick, out $FIO 21.35, market tanking, scaling down longs now",0.31851772274822
Generate a financial news headline that describes an event with impact over the next decade. Different than the ones beforeputumen oweellesopsminsterphs bother justice,0.7557896326440817
$AMZN Going thru the roof needs a sell!,0.5275564953684806
$AAPL at resistance right here...sold my shares...will buy back if it dips or if it goes in the 128 gap zone,0.419246456027031
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeminsterardsayopressivekordatesusions yukonentation antilles,0.8791098758686354
$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,0.4660152934491633
"$HLF shorts made a killing last couple days, might make more if cover and buy back?",0.4490400232374668
Valeant Said to Name New CEO With Pearson Still Hospitalized,0.4969638243317603
$RCON some upside today. This thing is severe low float. If there is catalyst for this guy. It can run.,0.4153688803315162
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",0.6402137331664562
Whitbread share price climbs on Q4 sales growth,0.4450211938470602
Short more $FAZ for all who don't know that means markets will tank now :-p,0.3636463351547718
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeweilerurbed rhodesminsterivatinginated wheelbaseellesropriationemi,0.8791098758686354
Amazon's grocery deal with Morrisons is only the beginning,0.6296861711889505
"Centrica extends gas deals with Gazprom, Statoil",0.5934483904391528
Generate a financial news headline that describes an event with impact over the next two years. Different than the ones beforeecinulouslyopsrightcardsistlesivatingiful,0.6133261848109378
RT @tomhend777 $MU needs to hold here -Broken for now. Needs big flush. Still not technically oversold so now big bounce yet,0.3974150385707617
"$AXDX I got bored, and took my proprietary profit exit. I didn't like the option liquidity and lousy spreads.",0.4130024328827857
$YELP wayyy overvalued right now IMO. Should be trading single digits. May take a short pos. into earnings. Near term target 18 ......,0.4336945232003927
$ES_F. Nice little cup-and-handle shaping up on the 15-minute. End-of-day $SPY $SPX favours a good day for the index. Will we see a gap open,0.4180278781801462
Generate a financial news headline that describes an event with impact over the next two years.stellar rueplanes وondabeauttersrousosity westphaliastrarth lanka,0.6532056722477942
Generate a financial news headline that describes an event with impact on future generations. Different than the ones beforeputiciaoonsurbedopspired johor morminsterpressive,0.8791098758686354
CompaniesTesco off to a bad start over Xmas â€“ Kantar,0.4339746586978435
Rolls-Royce to Ensure Compliance After Petrobras Bribery Report,0.5831955671310425
Generate a financial news headline that describes an event with impact over the next two years. iphoneschaft charteredcityamen dinashahophonecamp elector pendleton vinnie friars,0.6532056722477942
"CompaniesTravis Perkins lifts dividend, earnings rise 15%",0.470002045482397
"European stocks hover near 3-week low, Dialog and BHP slump",0.4539450421929359
Looks like its booking a one way ticket to its 40 week MA near 50. Losing 10 week here $LULU http://chart.ly/7xb9h9b,0.3222046405076981
"@StockTwits: @Kbkiwi: $TSLA Tesla Model S sales exceed target, profitability guidance amended upward: http://stks.co/jQ0w""""",0.4927136793732643
$EA points to the two Facebook games and accuses $ZNGA of copyright infringement. http://stks.co/g3A1,0.4920997083187103
"@IfHeDiesHeDies: @Bullhorn334: $ZNGA shorts are getting nervous""""",0.4219646662473678
$MTD (Mettler-Toledo) ready for a breakout,0.4774513091892005
Generate a financial news headline that describes an event with impact over the next decade.reestraoliconda np kwldingkhov aquino ¥ yenscriptamericanarini,0.7015296956604201
AstraZeneca shares climb 3% as drug maker ups profits forecasts,0.4780745700001717
$NFLX +3% of the lows,0.4212585568428039
Generate a financial news headline that describes an event with impact over the next decade. skiingractivefrey gymnasticsitaire dempseygnantrinibainunoᅧ burkinabeauunes,0.7015296956604201
"$YOKU high volume blast off Friday, goes higher  http://stks.co/qSaL",0.4450015217065811
$FIO won't stay down,0.5208319611847401
"Saudi Aramco, Shell plan to break up Motiva, divide up assets",0.5712898917496204
Lloyds to cut 945 jobs as part of three-year restructuring strategy,0.7498104256112129
Industry NewsWolseley confident in reslilience amid mixed markets,0.4843236744403839
"$QCOR a little pullback is fine but if this erases all of todays gains, I cannot believe the manipulation its capable of",0.3997455827891826
$PKT Momentum building for breakout trigger ! Long setup http://stks.co/eXVU,0.4790998741984367
"RPT-Old Mutual Q1 gross sales beat forecasts, up 18 pct",0.4417849343270063
$NKE gapping up to all time highs http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c,0.4365144245326519
$aapl.  Test the high today and probably go beyond after hours...,0.4183261193335056
London Stock Exchange seals Â£22 billion merger with Germany's Deutsche BÃ¶rse,0.6452297478914262
"European shares plunge, roiled by BHP and oil; hopes turn to ECB",0.4783503293991089
BG Group Still Happy With Shell's $70 Billion Offer,0.6004974134266376
"$SLW is down, but weekly $34 calls (-28.95%), .23 x .25 have 321 volume. Worth a chance here, jmho: http://stks.co/1Qfg",0.3722517669200896
